text,label
Thanks for being aware of that particular nuance.,0
Thank you so much.,0
"The money is truly going to the children, as opposed to the company",1
"Thanks to our growing community of child sponsors, we increased our impact and reach ??Â¸??Â¸ helping 29% more children than we did in 2014",0
Would like to receive a thank you from Save the Children?,0
"I'm good, how are you?",1
Thanks for doing your part!,0
Thank you very much.,0
Thank you for your donation and for supporting children in need.,0
"you're welcome, that was fun",1
Wow that is a lot of sponsors.,1
thank you again for the 5 cents donation.,0
do you?,1
"Ok, thank you for your time and donation, have a great day!",0
Thank you very much!,0
I try to do little things like this whenever I can.,1
That sounds good.,1
I would be willing to give 10 cents of the 30 cent payment to help save children.,1
That's great! Thank you very much for your donation!,0
How are you doing today?,1
Thank you.,0
Thank you and I do not want to be rude but I am straight talking person,0
Tell me about Bruce.,1
"in one occasion trip to Latin America and there the situation is very sad, many children live in the street without anyone",1
I look forward to working with Save the Children,1
It is so sad that children have to been in the middle of all the hate in the world today.,1
I'm sorry I'm just not able to at this time but thank you for telling me about this organization.,0
Thank you for taking the time to help assist the charity and I hope that you have a wonderful day!,0
Thank you so much.,0
thank you.,0
"Just Save The Children, like being part of the solution.",1
How much money do you spend on candy?,1
Even a little would help.,1
"Thank you, it will help out children in need.",0
"Thank you, you too",0
Thank you.,0
Thank you for your donation.,0
They are my children .,1
"I also have a child, so I understand where you're coming from.",1
Thank you for your donation!,0
No thank you,0
"Thank you, that is wonderful and you will help a tremendous amount!",0
So i'd really like to thank you for your interest and time.,0
I will look at the website after this survey and read more about it..I promise,1
Me too!,1
"For instance, millions of Syrian children have grown up facing the daily threat of violence.",1
Oh my!,1
"Ok, thank you.",0
Thank you!,0
"I thank you very much, with what you know about save the children",0
I just want to thank you for helping out this great charity.,0
"It would go to supporting children in developing countries, especially in war zones.",1
Thank you for taking the time to help assist the charity and I hope that you have a wonderful day!,0
"They also help in the United States, Asia, the Middle East, and Latin America.",1
"Yes, your donation will be directly deducted from you task payment you can choose any amount from 0 to all of your paymen",1
Thank you!,0
Have you heard of them?,1
I have not.,1
"Yes, I believe so.",1
Thanks I would appreciate your help.,0
"I'm doing swell, thanks for asking!",0
Yes they are.,1
The researchers from this study would do all of the work and ensure the donation gets to the charity.,1
Thank you.,0
Thank you for the information you provided.,0
I'm good thank you!,0
Thank you so much.,0
Thank you so much!,0
"Yes, I am getting ready for work as well.",1
What kind of children does it help?,1
nope I have never heard of it,1
Either way its cool.,1
"That's awesome, so you'd like to donate all of your task payment?",1
Remember to pass along our info to friends and family. Thank You and good night!,0
Economies of scale actually make it so a donation becomes much more than one would think.,1
Oh that's great!!,1
I'm so glad you asked!,1
I can $1 today,1
Thank you :),0
"I'd rather donate my time or if I do donate money, it will be to a charity that's important to me of my choosing.",1
Hi!,1
Thanks.,0
Thank you.,0
"Thanks, especially Syria children affect more so I really worried about his future.",0
I spend a lot of time in the shelter for them too.,1
Thank you very much for your generous increase in the donation amount.,0
Thank you very much for you help!,0
"Hi, I currently have a children's charity that I sponsor",1
They have an emergency response team ready to go.,1
It is a huge problem to them but you and I do not have that problem huh?,1
"Yes, some of these Universities really impress me with how much they are willing to donate.",1
"Thank you, but no.",0
"I am doing fine, thanks for asking.",0
"Ok, I will definitely help out.",1
Thanks so much!,0
thank you.,0
thank you so much for offering your help for childrens' donation,0
"Well I hope you have a wonderful day and on behalf of the charity and the children it is going to, thanks for your help.",0
There is so much that could be done..,1
"ok, please ask",1
I will give $0.20,1
Thank you for the information.,0
I am semi-crippled with very bad feet.,1
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",1
I am well thank you and you?,0
I will donate a portion of my payment.,1
thank u sir,0
No thank you.,0
Make a wish is really cool.,1
I am good thank you.,0
Thank you and God Bless!,0
"Also, I agree, the gov't should do more.",1
thanks will do the same,0
I cannot thank you enough for that.,0
Children are the futere,1
thank you again for the 5 cents donation.,0
I do want to help in anyway that I can.,1
Thank you for your donation and for supporting children in need.,0
I would have donate a smaller amount.,1
Sure!,1
Thanks for the information.,0
I think I have heard of it.,1
"Good, thanks!",0
I would like to donate.,1
Would like to receive a thank you from Save the Children?,0
"Thanks for the info, guess I am skeptical.",0
Remember to pass along our info to friends and family. Thank You and good night!,0
